Tract_ID,P2010,None,Baseline_only,Baseline,Elev,LC,RZ,Soil,SPI,Tree,Static,Static_reduced,Dynamic,Dynamic_reduced,Full,Full_reduced
48285000200,3544,0.159485187,0.159485187,0.159485187,0.126081448,0.264370053,0.217193217,0.261647313,0.217726588,0.381394602,0.32578176,0.351490585,0.218088093,0.188372967,0.31166856,0.298676477
48285000300,2568,0.141507969,0.141507969,0.141507969,0.140794243,0.2415385,0.188471058,0.208514283,0.245844853,0.303831424,0.319420707,0.325622627,0.304914533,0.306809363,0.321837567,0.327115657
48285000400,3586,0.192654022,0.192654022,0.192654022,0.203842174,0.288834566,0.235430225,0.173574333,0.307609227,0.301962023,0.331681667,0.34885056,0.346944567,0.34533159,0.347619733,0.365659813
48285000500,3330,0.162869796,0.162869796,0.162869796,0.162998272,0.249255042,0.194900978,0.197596473,0.24640052,0.356870214,0.329945138,0.318822687,0.249304057,0.2093125,0.329661587,0.327283967
48285000600,2804,0.254159808,0.254159808,0.254159808,0.369105391,0.328529618,0.238092706,0.34832214,0.367613463,0.431334857,0.451672952,0.436559597,0.358576543,0.375101463,0.413929133,0.410017453
48287000300,3028,0.050941192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48297950100,4615,0.136082148,0.136082148,0.136082148,0.165780413,0.322931847,0.226409916,0.175967263,0.265244227,0.390238425,0.419217552,0.358558813,0.274726713,0.23779072,0.435858697,0.377955503
48297950200,2169,0.281791293,0.281791293,0.281791293,0.137075963,0.417380558,0.16847434,0.21648102,0.376890987,0.41791634,0.417457358,0.38080719,0.324695133,0.30717577,0.455602217,0.409275457
48297950300,2513,0.318196724,0.318196724,0.318196724,0.197809781,0.327859161,0.20223632,0.338984693,0.239326863,0.356885312,0.374426984,0.385446837,0.280030697,0.246577077,0.3767684,0.350465737
48297950400,2234,0.221209254,0.221209254,0.221209254,0.172205525,0.164925328,0.189203059,0.194994023,0.16931342,0.357377576,0.349017543,0.322763144,0.222242273,0.22723355,0.33356964,0.31038039
48311950100,707,0.166748468,0,0.166748468,0.158367821,0.248677144,0.311869393,0.25161124,0.195947883,0.329615368,0.350686122,0.390054893,0.21381668,0.22204252,0.386760833,0.369025223
48321730100,2679,0.094892909,0.094892909,0.094892909,0.129892729,0.221376577,0.103171019,0.21853504,0.184456209,0.322979283,0.27003425,0.231646294,0.191215847,0.191505527,0.285503383,0.208127823
48321730201,6853,0.226578071,0.226578071,0.226578071,0.11355972,0.135991603,0.133092952,0.195153293,0.163946982,0.264909358,0.228754964,0.170059783,0.16868578,0.182278313,0.251379393,0.219729347
48321730202,1532,0.191196031,0.191196031,0.191196031,0.113762867,0.171091107,0.133156419,0.183935907,0.181530602,0.267650192,0.211493504,0.148527513,0.209229727,0.21761094,0.251060083,0.19775226
48321730301,3883,0.122417185,0.122417185,0.122417185,0.15292136,0.315555149,0.105536422,0.411904833,0.273474173,0.306776468,0.332677346,0.295416823,0.27500908,0.324801397,0.379424713,0.373148333
48321730302,4617,0.185527881,0.185527881,0.185527881,0.260561825,0.279718483,0.164831119,0.425407423,0.2952584,0.244909082,0.256792352,0.282856193,0.303790833,0.38802761,0.39425837,0.37366534
48321730303,785,0.158540345,0.158540345,0.158540345,0.12642103,0.246631562,0.118914115,0.180272457,0.177928163,0.235836878,0.240879314,0.23147499,0.210596057,0.201231937,0.284493943,0.21052165
48321730400,2821,0.454478706,0.454478706,0.454478706,0.118418605,0.31997587,0.228144932,0.244895243,0.172489167,0.320382837,0.271756363,0.213986314,0.21997663,0.24290291,0.33452405,0.216401223
48321730501,3301,0.238308268,0.238308268,0.238308268,0.085231944,0.210895266,0.289591923,0.213260973,0.29319604,0.265945758,0.293649589,0.261426231,0.307095933,0.25932691,0.332221033,0.28719373
48321730600,5749,0.205269801,0.205269801,0.205269801,0.103468484,0.221121893,0.38690884,0.253059113,0.27605003,0.35955952,0.304907565,0.275217424,0.31133553,0.305735713,0.334449023,0.292897297
48321730700,4482,0.240360844,0.240360844,0.240360844,0.087460578,0.202941186,0.140836318,0.35803973,0.20282463,0.322261538,0.33016091,0.32835388,0.296350147,0.332283437,0.37385834,0.340768133
48325000101,6351,0.054246164,0.054246164,0,0,0,0,0,0,0,0,0,0,0,0,0
48325000102,7709,0.067029543,0.067029543,0,0,0,0,0,0,0,0,0,0,0,0,0
48325000401,5477,0.049166948,0.049166948,0,0,0,0,0,0,0,0,0,0,0,0,0
48325000402,4107,0.062656779,0.062656779,0,0,0,0,0,0,0,0,0,0,0,0,0
48325000800,6983,0.055292119,0.055292119,0,0,0,0,0,0,0,0,0,0,0,0,0
48355000500,1661,0.243370069,0.243370069,0.243370069,0.192278587,0.206180642,0.355699357,0.255329188,0.449349213,0.396211701,0.429839622,0.414065015,0.437696433,0.423374627,0.459039977,0.40408194
48355000600,6823,0.163736261,0.163736261,0.163736261,0.185827704,0.227632508,0.33375259,0.291870378,0.416163417,0.380947787,0.435364544,0.427899727,0.436942953,0.418347923,0.463655653,0.42694948
48355000700,4783,0.111978854,0.111978854,0.111978854,0.129617818,0.428092313,0.189098981,0.133643264,0.393449323,0.39055558,0.499069617,0.458572125,0.40966173,0.392231053,0.46683924,0.42765023
48355000800,4340,0.224379502,0.224379502,0.224379502,0.204387931,0.398457734,0.196082732,0.220972517,0.323556217,0.361557062,0.454136223,0.39878218,0.32037704,0.310570617,0.398532437,0.37669069
48355000900,4695,0.389649335,0.389649335,0.389649335,0.263704059,0.332806992,0.437869063,0.348389263,0.53316992,0.404559943,0.439421255,0.434966997,0.51903077,0.520213027,0.476842693,0.43822592
48355001000,3452,0.361901233,0.361901233,0.361901233,0.243274861,0.324408359,0.427251692,0.351429233,0.535045037,0.411317703,0.435505857,0.440221967,0.518125253,0.500879717,0.482775073,0.44313732
48355001100,1969,0.153725238,0.153725238,0.153725238,0.132429638,0.170980052,0.332525644,0.17375809,0.424164973,0.400527142,0.428880797,0.408898375,0.426567327,0.39896428,0.46714977,0.407243003
48355001200,4259,0.216385057,0.216385057,0.216385057,0.186617924,0.205846444,0.359248592,0.366941437,0.487835607,0.401450927,0.423133921,0.410729208,0.473218597,0.45110722,0.465085153,0.416206813
48355001300,4312,0.391838889,0.391838889,0.391838889,0.214080989,0.340409035,0.432839649,0.367064007,0.53098365,0.414394706,0.434795427,0.432257571,0.513450717,0.51960335,0.484573987,0.440549667
48355001400,4973,0.25862958,0.25862958,0.25862958,0.188425393,0.221903397,0.370019715,0.367218357,0.495434183,0.404172276,0.427008532,0.423563158,0.496099197,0.475353283,0.471405203,0.41510629
48355001500,4328,0.363210414,0.363210414,0.363210414,0.232666435,0.342401254,0.43363952,0.384474937,0.527396567,0.40990802,0.435962329,0.428344091,0.519409777,0.517411113,0.47770238,0.437130463
48355001601,4738,0.359666215,0.359666215,0.359666215,0.272276907,0.333613402,0.432616523,0.34201392,0.5274369,0.4063927,0.433882201,0.433976757,0.510074783,0.514978953,0.475766867,0.432044643
48355001602,4020,0.363210414,0.363210414,0.363210414,0.232666435,0.342401254,0.496412054,0.383136903,0.527274767,0.409832076,0.451049034,0.446455068,0.519131177,0.517577233,0.48595886,0.43847919
48355001701,6695,0.396183817,0.396183817,0.396183817,0.340594207,0.472589882,0.495676659,0.343006,0.49225917,0.41877637,0.468259006,0.459768319,0.475508373,0.45962763,0.455477533,0.406850253
48355001702,1839,0.296960625,0.296960625,0.296960625,0.213928192,0.486841268,0.28368695,0.211767943,0.335874357,0.372130914,0.464534206,0.445432253,0.33524045,0.301981623,0.40403996,0.372475417
48355001801,5987,0.357340506,0.357340506,0.357340506,0.314367904,0.37430382,0.270075893,0.366312003,0.466926717,0.408027212,0.433074775,0.390035931,0.44464212,0.446326463,0.446273243,0.387200307
48355001802,2310,0.447134032,0.447134032,0.447134032,0.395544167,0.577121927,0.325333136,0.25881463,0.392730233,0.407116236,0.511268174,0.486238945,0.403138337,0.37948552,0.444564967,0.405976497
48355001902,7930,0.521572492,0.521572492,0.521572492,0.415982235,0.528700151,0.408240557,0.402062937,0.46285923,0.438892581,0.486968753,0.498465478,0.4418132,0.442318527,0.449383203,0.411332867
48355001903,3618,0.557208546,0.557208546,0.557208546,0.372086971,0.606247495,0.625293673,0.421875847,0.5241069,0.440681102,0.48811435,0.498377735,0.5036422,0.511264867,0.498820007,0.445796087
48355001904,4790,0.528690196,0.528690196,0.528690196,0.38029244,0.569512134,0.502549948,0.40543033,0.525126907,0.417945388,0.453453671,0.480137772,0.50472408,0.5127906,0.49111654,0.440185077
48355002001,4311,0.453469674,0.453469674,0.453469674,0.343306618,0.425244276,0.478837606,0.41472915,0.529955857,0.413605416,0.440297496,0.454715955,0.51744443,0.514717507,0.484504647,0.438485297
48355002002,4012,0.485236893,0.485236893,0.485236893,0.348719113,0.483551245,0.491291573,0.39237676,0.53057566,0.403255768,0.44153184,0.460405072,0.501814077,0.510423027,0.489272527,0.438924053
48355002101,3963,0.478175317,0.478175317,0.478175317,0.339231642,0.431463796,0.470969661,0.429652383,0.52924215,0.417440802,0.443203068,0.450753981,0.512129533,0.50099873,0.48158953,0.439502583
48355002102,3439,0.281948426,0.281948426,0.281948426,0.220680212,0.24196993,0.366148745,0.340442933,0.453250553,0.388633393,0.412054599,0.380880495,0.445827803,0.44612145,0.452462947,0.39667361
48355002200,6072,0.481870966,0.481870966,0.481870966,0.322079893,0.494834644,0.499272053,0.4072157,0.528380193,0.403340848,0.438858961,0.453473735,0.504412263,0.510649587,0.48814286,0.442611423
48355002301,4392,0.563023109,0.563023109,0.563023109,0.374670298,0.609081242,0.669356736,0.40837365,0.52208818,0.430751155,0.472062595,0.501452645,0.49624488,0.49985198,0.483632463,0.440554913
48355002303,4328,0.593809058,0.593809058,0.593809058,0.4085211,0.653914465,0.514095643,0.41478644,0.52323726,0.456233846,0.460215634,0.472958258,0.50015254,0.500356503,0.456272467,0.423154313
48355002304,5159,0.46425279,0.46425279,0.46425279,0.401598263,0.506014705,0.445269801,0.373678863,0.486215517,0.437983455,0.478052621,0.475192348,0.458467373,0.442657583,0.456902603,0.412081733
48355002400,6457,0.428891901,0.428891901,0.428891901,0.325580379,0.489373164,0.54958242,0.369706543,0.446844503,0.433491059,0.462573718,0.465002602,0.433273917,0.437136977,0.480513513,0.417621197
48355002500,4781,0.390183319,0.390183319,0.390183319,0.279170945,0.380809377,0.431386442,0.397735803,0.46802241,0.398266483,0.430263598,0.411736665,0.455850827,0.46157053,0.460267067,0.41435055
48355002601,2325,0.40396693,0.40396693,0.40396693,0.32640693,0.430694757,0.481724787,0.426103207,0.457503133,0.422517209,0.425807576,0.395503624,0.44475807,0.432964183,0.466434117,0.41420615
48355002602,1899,0.537079387,0.537079387,0.537079387,0.365435593,0.577251483,0.487812105,0.500010077,0.444357263,0.448478382,0.479369705,0.4914197,0.42499527,0.436120953,0.474402623,0.4258147
48355002603,3072,0.541089339,0.541089339,0.541089339,0.315549058,0.572912234,0.590137202,0.529882667,0.526161207,0.422134241,0.455816752,0.468952922,0.504289363,0.53319438,0.490702903,0.461652383
48355002703,5000,0.484614809,0.484614809,0.484614809,0.451866722,0.488458221,0.539610885,0.48550844,0.45079853,0.45135955,0.445050823,0.398497368,0.428144243,0.43907757,0.4380905,0.396751913
48355002704,5074,0.494314636,0.494314636,0.494314636,0.474166069,0.438509521,0.546272647,0.561404887,0.45012257,0.42486902,0.451163481,0.41096565,0.425903157,0.44004868,0.43088339,0.415471153
48355002705,5487,0.462263581,0.462263581,0.462263581,0.44965,0.5097528,0.460326841,0.469489677,0.446566933,0.424438235,0.430010808,0.365497863,0.423944503,0.44050328,0.433123137,0.393916773
48355002706,1267,0.409631164,0.409631164,0.409631164,0.248498084,0.310810323,0.557870639,0.468127553,0.392401477,0.422116751,0.395657728,0.287441007,0.369074553,0.40493425,0.4001308,0.362734057
48355002900,798,0.317159029,0.317159029,0.317159029,0.303224548,0.365356268,0.266623828,0.218063677,0.30922963,0.386161147,0.430176873,0.336709561,0.26004459,0.239295893,0.381597003,0.302771927
48355003001,5242,0.442353322,0.442353322,0.442353322,0.533034474,0.52638148,0.483030972,0.528487367,0.43495292,0.469409997,0.448406607,0.401680659,0.403508903,0.440588357,0.424213467,0.399785467
48355003002,4912,0.554984205,0.554984205,0.554984205,0.443066551,0.483095522,0.384022392,0.525092287,0.376194257,0.490887027,0.463028064,0.385224026,0.36451965,0.39249677,0.399978537,0.395130047
48355003101,5714,0.579056475,0.579056475,0.579056475,0.384944726,0.519346773,0.498497894,0.39187699,0.358998257,0.451796793,0.464010462,0.403132525,0.350655307,0.383891597,0.46031665,0.387319027
48355003102,4851,0.42634484,0.42634484,0.42634484,0.450663227,0.521992037,0.318270442,0.400997697,0.332683637,0.420638941,0.508914784,0.462828389,0.314861637,0.319920527,0.44575487,0.406970523
48355003202,5059,0.426881347,0.426881347,0.426881347,0.448009791,0.55720606,0.518736278,0.51585749,0.38070615,0.434719616,0.487713277,0.391705168,0.365599593,0.387501557,0.433184383,0.399675407
48355003203,5316,0.580711248,0.580711248,0.580711248,0.501607135,0.578748511,0.481443618,0.51622514,0.50915516,0.455321467,0.458745924,0.461770292,0.479202643,0.49564739,0.450602433,0.442869693
48355003204,4318,0.433327039,0.433327039,0.433327039,0.48485306,0.487221377,0.373408985,0.49560604,0.458275707,0.469700779,0.45012965,0.39911668,0.435586777,0.4395228,0.440488503,0.398041457
48355003303,1625,0.487764246,0.487764246,0.487764246,0.279837381,0.658713478,0.345608595,0.47366914,0.385962007,0.434499743,0.487261967,0.461650658,0.38784282,0.409109213,0.46471572,0.426412653
48355003304,5706,0.580711248,0.580711248,0.580711248,0.410246846,0.578748511,0.481443618,0.539408347,0.51145008,0.459536203,0.465417623,0.483416578,0.479030497,0.48760516,0.45210813,0.448124607
48355003305,4609,0.584207859,0.584207859,0.584207859,0.406360623,0.581067468,0.48446327,0.538583897,0.51627324,0.452376369,0.46678052,0.480499205,0.492695933,0.51948557,0.466576657,0.4445166
48355003306,3978,0.399971963,0.399971963,0.399971963,0.43047748,0.405308241,0.375345468,0.477093313,0.427685757,0.460339281,0.475365012,0.466331518,0.41148178,0.416755603,0.451286307,0.411130643
48355003401,4046,0.623614494,0.623614494,0.623614494,0.394618397,0.646488231,0.578844429,0.422989003,0.51751534,0.450885997,0.472245421,0.499633966,0.494144507,0.498252353,0.463500683,0.427279577
48355003402,5892,0.562461405,0.562461405,0.562461405,0.407570554,0.566909719,0.479147839,0.384236477,0.5158752,0.466066136,0.4612972,0.494678218,0.48770401,0.48921602,0.45381128,0.425204217
48355003500,2328,0.215978105,0.215978105,0.215978105,0.163764246,0.430213935,0.248366496,0.2181146,0.316647823,0.358247824,0.465343128,0.420508921,0.327608377,0.313355,0.408139683,0.36269387
48355003601,6280,0.139912423,0.139912423,0.139912423,0.176811782,0.404183477,0.181538228,0.177544313,0.407699963,0.428353457,0.495647753,0.434605387,0.4165435,0.406010297,0.4770565,0.450302173
48355003602,6296,0.225919587,0.225919587,0.225919587,0.173559391,0.418308562,0.162792463,0.220943192,0.393233223,0.37395348,0.451919487,0.40183868,0.41961439,0.422424553,0.462114697,0.421913537
48355003603,3831,0.171835513,0.171835513,0.171835513,0.118392338,0.470999858,0.186229436,0.229426334,0.357003103,0.384750113,0.449165701,0.400323503,0.348706213,0.34046937,0.438261573,0.408893883
48355003700,3375,0.14238701,0.14238701,0.14238701,0.132664727,0.216448657,0.293666852,0.19545704,0.331604243,0.427911382,0.422748508,0.375685754,0.37315911,0.366741103,0.41015555,0.360844493
48355005102,3389,0.280080145,0,0.280080145,0.401579304,0.30136047,0.269684531,0.231204223,0.34992729,0.422997993,0.439147136,0.373296957,0.349049313,0.35032464,0.446591737,0.376927207
48355005404,2310,0.374704376,0.374704376,0.374704376,0.367195314,0.61268832,0.444914753,0.43051585,0.33072963,0.407686063,0.468278243,0.415118183,0.321983493,0.332012993,0.41637881,0.398559163
48355005406,2990,0.142631266,0,0.142631266,0.139250275,0.219318111,0.316521164,0.254971707,0.30613146,0.346142976,0.392535173,0.348981197,0.277561093,0.255968227,0.377622587,0.33425359
48355005407,2207,0.445283682,0.445283682,0.445283682,0.405879836,0.481937337,0.464722298,0.582314443,0.435731807,0.462897579,0.495580378,0.523627356,0.433193587,0.43154429,0.47020278,0.435182913
48355005408,4265,0.57024948,0.57024948,0.57024948,0.410867482,0.562291654,0.485078808,0.59976414,0.515344263,0.478162282,0.470974023,0.497846258,0.500229733,0.519898917,0.46925325,0.446583333
48355005409,3687,0.478816821,0.478816821,0.478816821,0.427292468,0.498813721,0.458299753,0.357904157,0.44501857,0.46725744,0.449311458,0.427319064,0.436662467,0.413545963,0.446466403,0.39992928
48355005410,3699,0.57024948,0.57024948,0.57024948,0.469399142,0.557345537,0.485078808,0.554055643,0.515344263,0.477251523,0.467616275,0.494157415,0.49369639,0.51214724,0.46694927,0.454201703
48355005411,3886,0.566628248,0.566628248,0.566628248,0.469077815,0.560823561,0.486083813,0.5472092,0.516234733,0.478672318,0.463357876,0.481846585,0.493390687,0.50862103,0.461739773,0.448009367
48355005412,4813,0.475376109,0.475376109,0.475376109,0.419349838,0.44344636,0.449834106,0.32321917,0.43626215,0.453838001,0.454411042,0.453911933,0.40678486,0.396741927,0.434999203,0.40950413
48355005413,2416,0.459320128,0.459320128,0.459320128,0.430248271,0.508590715,0.443321574,0.504285107,0.47489395,0.466949791,0.459537796,0.4439858,0.455012147,0.45351407,0.446775417,0.408209857
48355005414,1895,0.486049832,0.486049832,0.486049832,0.383767051,0.629919385,0.380226321,0.445650127,0.365916417,0.43078337,0.464382367,0.41494758,0.370878973,0.37940592,0.440205353,0.41239617
48355005415,4516,0.447620015,0.447620015,0.447620015,0.445845911,0.489335028,0.367789106,0.481592843,0.431895757,0.442864571,0.472358021,0.486354398,0.418537717,0.418207483,0.43024305,0.429062583
48355005416,3406,0.538012144,0.538012144,0.538012144,0.423596147,0.389194123,0.399666272,0.186520337,0.364978183,0.420247805,0.417328888,0.334324485,0.354569937,0.332081793,0.410431973,0.36417628
48355005417,4265,0.489916522,0.489916522,0.489916522,0.313801718,0.544650091,0.423392074,0.429756953,0.364644837,0.418506185,0.456818747,0.385556693,0.370058973,0.38858755,0.424173813,0.40860955
48355005601,6494,0.381847603,0.381847603,0.381847603,0.239478309,0.448565451,0.272192913,0.120422027,0.31131296,0.389607435,0.465711915,0.460519049,0.353235877,0.33685108,0.418696827,0.399150447
48355005602,6342,0.266475944,0.266475944,0.266475944,0.167389774,0.571343759,0.30652693,0.116202511,0.310978327,0.367885498,0.447272023,0.478249872,0.342277893,0.321203093,0.439350853,0.4109619
48355005801,6285,0.151647053,0.151647053,0.151647053,0.098836089,0.202459552,0.242912216,0.216174878,0.352389127,0.39906431,0.397424554,0.351663947,0.404375777,0.395942417,0.402226147,0.369077847
48355005802,6017,0.257816206,0.257816206,0.257816206,0.186965914,0.3306318,0.254053889,0.419504517,0.221643843,0.340606274,0.39052606,0.348003486,0.285766873,0.26696117,0.377560437,0.36249006
48355005900,3302,0.223746834,0.223746834,0.223746834,0.105465778,0.306782061,0.141022381,0.212414747,0.248885217,0.334722697,0.398759069,0.37084256,0.240223613,0.278583027,0.439678173,0.403716663
48355006000,2638,0.271737753,0.271737753,0.271737753,0.1014739,0.312905394,0.145066354,0.29342577,0.224614223,0.339738937,0.426819409,0.408613231,0.281946067,0.26871144,0.40442953,0.370367237
48355006100,3392,0.349524726,0.349524726,0.349524726,0.13189614,0.442078414,0.318951044,0.17809774,0.357050628,0.362980416,0.434861059,0.437362741,0.30030725,0.300912703,0.491443863,0.488658867
48355006200,9235,0.25174621,0.25174621,0.25174621,0.229215773,0.226338391,0.19615545,0.181687727,0.319471253,0.407294139,0.400991701,0.349907778,0.302029517,0.27239142,0.41136533,0.37027727
48355006300,2646,0.09362456,0.09362456,0.09362456,0.190197319,0.183933792,0.204612555,0.243164787,0.30825495,0.391163021,0.428926013,0.370115085,0.344244077,0.31194187,0.39765445,0.34020927
48355006400,3381,0.153165419,0.153165419,0.153165419,0.13994304,0.263598535,0.327588114,0.328108797,0.401518197,0.39315568,0.430783868,0.41629378,0.416897357,0.414590993,0.45158885,0.42308149
48355980000,11,0.326192337,0.326192337,0.326192337,0.179966789,0.37149516,0.20907808,0.26933647,0.321437643,0.342022939,0.43894852,0.375385233,0.308418067,0.304700993,0.409085603,0.36452771
48391950200,3699,0.10884984,0.10884984,0.10884984,0.171867058,0.237844027,0.19389495,0.219868867,0.284673313,0.342798817,0.37474575,0.319847026,0.268575183,0.241357173,0.358682647,0.35036788
48391950400,3684,0.220614064,0,0.220614064,0.153150796,0.194537724,0.210584694,0.219524053,0.267484796,0.382795342,0.416050323,0.345381436,0.30377317,0.266199293,0.402279593,0.36240475
48409010201,3678,0.276716223,0.276716223,0.276716223,0.359306126,0.309649507,0.35111,0.221322853,0.36325479,0.437395827,0.420873641,0.36556576,0.374304843,0.36594616,0.436692487,0.383053477
48409010202,4720,0.228228713,0.228228713,0.228228713,0.257969273,0.350976893,0.24355988,0.204447927,0.358327597,0.424695708,0.474403593,0.432920659,0.364783027,0.363489223,0.468609813,0.425715557
48409010301,4241,0.124622221,0.124622221,0.124622221,0.228953019,0.163348564,0.164362629,0.183687247,0.308590693,0.427011543,0.399096693,0.339360557,0.316715957,0.290271803,0.41626008,0.378569003
48409010302,4768,0.126337102,0,0.126337102,0.191505346,0.168234839,0.177526323,0.163806817,0.309133137,0.419129787,0.424770468,0.380987597,0.314114927,0.27016544,0.431708263,0.370174613
48409010500,1946,0.229192231,0.229192231,0.229192231,0.158480325,0.292666854,0.279684373,0.179009053,0.30965926,0.393936799,0.468654791,0.392574113,0.324649487,0.3240158,0.44271401,0.410969527
48409010601,5517,0.177008702,0.177008702,0.177008702,0.192082265,0.367551414,0.230938179,0.23088423,0.381059193,0.416346918,0.514129041,0.498938375,0.444633097,0.44307892,0.446903987,0.46276877
48409010602,4008,0.328488406,0.328488406,0.328488406,0.245751937,0.190731483,0.260949952,0.290699057,0.375023587,0.422033098,0.480654579,0.395971622,0.446105827,0.458796603,0.435367273,0.433212543
48409010603,2478,0.204692917,0.204692917,0.204692917,0.212651132,0.459019643,0.209212951,0.213261903,0.366761837,0.440431016,0.499779344,0.407447493,0.41566755,0.451059093,0.477298853,0.424720417
48409010604,2961,0.161326933,0.161326933,0.161326933,0.14706699,0.357764131,0.220279495,0.239152363,0.380804667,0.409793509,0.505137061,0.462049778,0.44699684,0.439763223,0.454356267,0.440333357
48409010700,3663,0.142974402,0.142974402,0.142974402,0.15252895,0.244331041,0.195468117,0.239016457,0.303693467,0.389657929,0.434682489,0.351804879,0.306898393,0.307132213,0.432058273,0.35394349
48409010800,4544,0.432373275,0.432373275,0.432373275,0.203599782,0.429277472,0.28284551,0.29840469,0.36014508,0.417773129,0.52158053,0.464750229,0.401899853,0.415852443,0.471133367,0.459808077
48409010900,4580,0.18611565,0.18611565,0.18611565,0.142662475,0.204108391,0.170842035,0.260898843,0.27887376,0.345825169,0.368052398,0.306587053,0.284241547,0.258107077,0.38166599,0.316879203
48409011000,6812,0.463754435,0.463754435,0.463754435,0.25154222,0.397846047,0.298829943,0.399437307,0.352676943,0.421935739,0.480919969,0.404026979,0.3952106,0.41899543,0.4588564,0.4212112
48409011100,2717,0.093998054,0.093998054,0.093998054,0.147594311,0.386130334,0.122113322,0.16699093,0.33624995,0.369426843,0.436868812,0.353472949,0.396288223,0.3930121,0.43489362,0.387191627
48409011200,3060,0.21925441,0.21925441,0.21925441,0.146789747,0.180714858,0.219066056,0.208541697,0.275169667,0.344171736,0.343354659,0.316827887,0.27665739,0.288928667,0.377356463,0.31272763
48409011300,5111,0.129168129,0.129168129,0.129168129,0.125377441,0.370262416,0.165436638,0.302757217,0.241993207,0.352413237,0.409709591,0.370209001,0.255085563,0.274646213,0.413802437,0.389193103
48453001308,2670,0.253572507,0.253572507,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001712,4008,0.128497392,0.128497392,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001713,3986,0.119576785,0.119576785,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001728,6952,0.209103042,0.209103042,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001729,4607,0.119576785,0.119576785,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001737,10039,0.145501939,0.145501939,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001738,6647,0.11477351,0.11477351,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001740,4114,0.143557102,0.143557102,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001746,3916,0.119573285,0.119573285,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001747,5105,0.26429616,0.26429616,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001748,5492,0.133178476,0.133178476,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001750,4947,0.092895549,0.092895549,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001770,11417,0.149984093,0.149984093,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001772,3095,0.054297224,0.054297224,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001774,8161,0.12092313,0.12092313,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001775,4973,0.051730104,0.051730104,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001776,2803,0.118589084,0.118589084,0,0,0,0,0,0,0,0,0,0,0,0,0
48453001777,5535,0.263407352,0.263407352,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002002,2865,0.14558222,0.14558222,0.14558222,0.150571472,0.231066171,0.145887567,0.172944887,0.111573918,0.189479187,0.203299488,0.223286575,0.189598377,0.173528107,0.20496344,0.19668618
48453002003,3653,0.143522717,0.143522717,0.143522717,0.142496875,0.283677603,0.13988906,0.171431371,0.105759758,0.171964865,0.185969023,0.207694149,0.165244433,0.165493987,0.184874343,0.190321757
48453002207,8379,0.052977387,0.052977387,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002307,5270,0.38777581,0.38777581,0.38777581,0.285917443,0.350372312,0.282814381,0.248175101,0.071571001,0.227446858,0.255834335,0.264649343,0.120280377,0.11695171,0.130412967,0.143303757
48453002308,6353,0.209103042,0.209103042,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002310,3242,0.059789914,0.059789914,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002312,7157,0.119592781,0.119592781,0.119592781,0.148842239,0.144103326,0.07184659,0.138784405,0.040107244,0.162076749,0.150130865,0.12874064,0.100516887,0.093671473,0.114499783,0.109679273
48453002313,4311,0.132856872,0.132856872,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002314,4467,0.132856872,0.132856872,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002315,2941,0.38777581,0.38777581,0.38777581,0.299517857,0.400299175,0.283295282,0.249626141,0.055880301,0.235828247,0.264623035,0.291520985,0.117389533,0.112806917,0.12438405,0.128794023
48453002316,4787,0.38777581,0.38777581,0.38777581,0.3340935,0.400299175,0.287045591,0.246273914,0.037091048,0.2360972,0.264287803,0.301588655,0.112353687,0.108923573,0.126325413,0.127026343
48453002317,5181,0.119592781,0.119592781,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002318,6451,0.38777581,0.38777581,0.38777581,0.316634125,0.41736898,0.272931019,0.249117084,0.037486265,0.267251017,0.267580013,0.289109117,0.114595413,0.11250712,0.125896033,0.115269057
48453002319,1945,0.38777581,0.38777581,0.38777581,0.229277212,0.400299175,0.272931019,0.262645529,0.109122669,0.236648546,0.237490046,0.253307463,0.167311593,0.17832022,0.20107745,0.179481107
48453002402,7082,0.209103042,0.209103042,0,0,0,0,0,0,0,0,0,0,0,0,0
